Year,Station,Analyte,unit,Datetime,Mean,Wytype
2002,Hunter Cut,Salinity,PSU,9/23/2002,8.864531316,Below Normal
2002,Hunter Cut,Salinity,PSU,9/24/2002,8.87082007,Below Normal
2002,Hunter Cut,Salinity,PSU,9/25/2002,9.15734028,Below Normal
2002,Hunter Cut,Salinity,PSU,9/27/2002,9.405633394,Below Normal
2002,Hunter Cut,Salinity,PSU,9/28/2002,9.138789651,Below Normal
2002,Hunter Cut,Salinity,PSU,9/29/2002,8.992584539,Below Normal
2002,Hunter Cut,Salinity,PSU,9/30/2002,9.090841347,Below Normal
2002,Hunter Cut,Salinity,PSU,10/1/2002,8.521050206,Below Normal
2002,Hunter Cut,Salinity,PSU,10/2/2002,8.004460242,Below Normal
2002,Hunter Cut,Salinity,PSU,10/3/2002,7.914289822,Below Normal
2002,Hunter Cut,Salinity,PSU,10/4/2002,7.62900953,Below Normal
2002,Hunter Cut,Salinity,PSU,10/5/2002,7.443202693,Below Normal
2002,Hunter Cut,Salinity,PSU,10/6/2002,7.253191301,Below Normal
2002,Hunter Cut,Salinity,PSU,10/7/2002,7.378811694,Below Normal
2002,Hunter Cut,Salinity,PSU,10/8/2002,7.453607681,Below Normal
2002,Hunter Cut,Salinity,PSU,10/9/2002,7.961055203,Below Normal
2002,Hunter Cut,Salinity,PSU,10/10/2002,8.820241089,Below Normal
2002,Hunter Cut,Salinity,PSU,10/11/2002,8.745918762,Below Normal
2002,Hunter Cut,Salinity,PSU,10/12/2002,8.86688976,Below Normal
2002,Hunter Cut,Salinity,PSU,10/13/2002,8.906169762,Below Normal
2002,Hunter Cut,Salinity,PSU,10/14/2002,8.997377707,Below Normal
2002,Hunter Cut,Salinity,PSU,10/15/2002,9.299928707,Below Normal
2002,Hunter Cut,Salinity,PSU,10/16/2002,9.707723841,Below Normal
2002,Hunter Cut,Salinity,PSU,10/17/2002,9.919098299,Below Normal
2002,Hunter Cut,Salinity,PSU,10/18/2002,9.945138557,Below Normal
2002,Hunter Cut,Salinity,PSU,10/19/2002,9.861603969,Below Normal
2002,Hunter Cut,Salinity,PSU,10/20/2002,9.774647658,Below Normal
2002,Hunter Cut,Salinity,PSU,10/21/2002,9.89888962,Below Normal
2002,Hunter Cut,Salinity,PSU,10/22/2002,10.10887996,Below Normal
2002,Hunter Cut,Salinity,PSU,10/23/2002,10.15773639,Below Normal
2002,Hunter Cut,Salinity,PSU,10/24/2002,9.868458622,Below Normal
2002,Hunter Cut,Salinity,PSU,10/25/2002,9.501385014,Below Normal
2002,Hunter Cut,Salinity,PSU,10/26/2002,9.231854469,Below Normal
2002,Hunter Cut,Salinity,PSU,10/27/2002,8.479879398,Below Normal
2002,Hunter Cut,Salinity,PSU,10/28/2002,8.002107368,Below Normal
2002,National Steel,Temperature,celsius,8/31/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/1/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/2/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/3/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/8/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/9/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/10/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/11/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/3/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/13/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/14/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/15/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/8/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/18/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/5/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/6/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/8/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/9/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/10/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/11/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/12/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/13/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/14/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/15/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/16/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/17/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/18/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/19/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/20/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/21/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/22/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/23/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/24/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/25/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/26/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/27/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/28/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/29/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,9/30/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/1/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/2/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/3/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/4/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/5/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/6/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/8/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/9/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/10/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/11/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/12/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/13/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/14/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/15/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/16/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/24/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/25/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/26/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/27/2002,NA,Below Normal
2002,Hunter Cut,Salinity,PSU,7/5/2002,NA,Below Normal
2002,Collinsville,Salinity,PSU,9/3/2002,3.859592641,Below Normal
2002,Collinsville,Salinity,PSU,9/4/2002,4.126379971,Below Normal
2002,Hunter Cut,Salinity,PSU,7/19/2002,7.992656464,Below Normal
2002,Hunter Cut,Salinity,PSU,7/20/2002,8.136248152,Below Normal
2002,Hunter Cut,Salinity,PSU,7/21/2002,8.387115436,Below Normal
2002,Hunter Cut,Salinity,PSU,7/22/2002,8.670735758,Below Normal
2002,Hunter Cut,Salinity,PSU,7/23/2002,8.516468026,Below Normal
2002,Hunter Cut,Salinity,PSU,7/24/2002,8.522736791,Below Normal
2002,Hunter Cut,Salinity,PSU,7/25/2002,8.460640898,Below Normal
2002,Hunter Cut,Salinity,PSU,7/26/2002,8.490852067,Below Normal
2002,Collinsville,Salinity,PSU,9/23/2002,3.87527259,Below Normal
2002,Collinsville,Salinity,PSU,9/24/2002,3.853624274,Below Normal
2002,Collinsville,Salinity,PSU,9/25/2002,3.90255336,Below Normal
2002,Collinsville,Salinity,PSU,9/26/2002,4.789891639,Below Normal
2002,Collinsville,Salinity,PSU,9/27/2002,4.666474132,Below Normal
2002,Collinsville,Salinity,PSU,9/28/2002,3.81044453,Below Normal
2002,Collinsville,Salinity,PSU,9/30/2002,3.854173448,Below Normal
2002,Collinsville,Salinity,PSU,10/1/2002,3.997992198,Below Normal
2002,Collinsville,Salinity,PSU,10/2/2002,3.867037429,Below Normal
2002,Collinsville,Salinity,PSU,10/3/2002,3.638565437,Below Normal
2002,Collinsville,Salinity,PSU,10/4/2002,3.976018896,Below Normal
2002,Collinsville,Salinity,PSU,10/5/2002,3.950305548,Below Normal
2002,Collinsville,Temperature,celsius,7/12/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/13/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/14/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/15/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/23/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/24/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/25/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/4/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/5/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/6/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/30/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/31/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/1/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/2/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/4/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/5/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/6/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/9/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/10/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/11/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/12/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/13/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/14/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/28/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/29/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/30/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/1/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/2/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/3/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/4/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/5/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/6/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,7/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/28/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/1/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/2/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/3/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/4/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/5/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/6/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/7/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/8/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/9/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/10/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/11/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/16/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/17/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/18/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/26/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/27/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/29/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/15/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/16/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/17/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/18/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/19/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/20/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/21/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/22/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/23/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/24/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,8/25/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/2/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/3/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/4/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/5/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/6/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,10/31/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/17/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/10/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/11/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/12/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/16/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/21/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/22/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/13/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/14/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/15/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/7/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/8/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/9/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/18/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/20/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/19/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/30/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/1/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/28/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/29/2002,NA,Below Normal
2002,Collinsville,Temperature,celsius,7/19/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/20/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/22/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/23/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/24/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/25/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/26/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/27/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/28/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/29/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/30/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/22/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/23/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/24/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/26/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/27/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/31/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/21/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,10/25/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/19/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/20/2002,NA,Below Normal
2002,National Steel,Temperature,celsius,9/21/2002,NA,Below Normal
2005,Hunter Cut,Salinity,PSU,9/13/2005,6.33821942,Above Normal
2005,Hunter Cut,Salinity,PSU,7/8/2005,2.299877287,Above Normal
2005,Hunter Cut,Salinity,PSU,7/9/2005,2.201579617,Above Normal
2005,Hunter Cut,Salinity,PSU,9/14/2005,6.29370829,Above Normal
2005,Hunter Cut,Salinity,PSU,9/11/2005,6.559539341,Above Normal
2005,Hunter Cut,Salinity,PSU,9/12/2005,6.351065417,Above Normal
2005,Hunter Cut,Salinity,PSU,9/22/2005,5.721613094,Above Normal
2005,Hunter Cut,Salinity,PSU,9/15/2005,6.187713211,Above Normal
2005,Hunter Cut,Salinity,PSU,9/16/2005,6.210014517,Above Normal
2005,Hunter Cut,Salinity,PSU,9/17/2005,6.183888342,Above Normal
2005,Hunter Cut,Salinity,PSU,9/18/2005,6.066819591,Above Normal
2005,Hunter Cut,Salinity,PSU,9/19/2005,5.952471788,Above Normal
2005,Hunter Cut,Salinity,PSU,9/21/2005,5.785431894,Above Normal
2005,Hunter Cut,Salinity,PSU,9/20/2005,5.840076342,Above Normal
2005,Hunter Cut,Salinity,PSU,9/9/2005,6.802153526,Above Normal
2005,Hunter Cut,Salinity,PSU,9/10/2005,6.795582023,Above Normal
2005,Collinsville,Temperature,celsius,10/29/2005,16.89166667,Above Normal
2005,Collinsville,Temperature,celsius,10/30/2005,16.85104167,Above Normal
2005,Collinsville,Temperature,celsius,10/31/2005,16.84479167,Above Normal
2005,Hunter Cut,Salinity,PSU,7/3/2005,NA,Above Normal
2005,Hunter Cut,Salinity,PSU,7/4/2005,NA,Above Normal
2005,Hunter Cut,Salinity,PSU,7/5/2005,NA,Above Normal
2005,Hunter Cut,Salinity,PSU,7/6/2005,2.123620051,Above Normal
2005,Hunter Cut,Salinity,PSU,7/10/2005,2.177790186,Above Normal
2005,Hunter Cut,Salinity,PSU,8/3/2005,4.670840259,Above Normal
2005,Hunter Cut,Salinity,PSU,8/4/2005,4.768874457,Above Normal
2005,Hunter Cut,Salinity,PSU,8/5/2005,4.930899321,Above Normal
2005,Hunter Cut,Salinity,PSU,8/6/2005,5.034308145,Above Normal
2005,Hunter Cut,Salinity,PSU,8/7/2005,5.170638007,Above Normal
2005,Hunter Cut,Salinity,PSU,8/8/2005,5.179054494,Above Normal
2005,Hunter Cut,Salinity,PSU,8/9/2005,5.392939264,Above Normal
2005,Hunter Cut,Salinity,PSU,8/10/2005,5.414173489,Above Normal
2005,Hunter Cut,Salinity,PSU,8/18/2005,6.094694974,Above Normal
2005,Hunter Cut,Salinity,PSU,8/19/2005,6.178688508,Above Normal
2005,Hunter Cut,Salinity,PSU,8/20/2005,6.205699364,Above Normal
2005,Hunter Cut,Salinity,PSU,8/21/2005,6.185467476,Above Normal
2005,Hunter Cut,Salinity,PSU,8/22/2005,6.187998629,Above Normal
2005,Hunter Cut,Salinity,PSU,8/23/2005,6.200813924,Above Normal
2005,Hunter Cut,Salinity,PSU,8/24/2005,6.250959894,Above Normal
2005,Hunter Cut,Salinity,PSU,8/25/2005,6.249862682,Above Normal
2005,Hunter Cut,Salinity,PSU,8/26/2005,6.241286609,Above Normal
2005,Hunter Cut,Salinity,PSU,8/27/2005,6.161226825,Above Normal
2005,Hunter Cut,Salinity,PSU,8/28/2005,6.06262147,Above Normal
2005,Hunter Cut,Salinity,PSU,8/29/2005,6.167626027,Above Normal
2005,Hunter Cut,Salinity,PSU,8/30/2005,6.104646808,Above Normal
2005,Hunter Cut,Salinity,PSU,8/31/2005,6.152067501,Above Normal
2005,Hunter Cut,Salinity,PSU,9/4/2005,6.514923536,Above Normal
2005,Hunter Cut,Salinity,PSU,9/5/2005,6.591496482,Above Normal
2005,Hunter Cut,Salinity,PSU,9/6/2005,6.628363525,Above Normal
2005,Hunter Cut,Salinity,PSU,9/7/2005,6.623533086,Above Normal
2005,Hunter Cut,Salinity,PSU,9/8/2005,6.746341673,Above Normal
2005,Hunter Cut,Salinity,PSU,9/1/2005,6.169340034,Above Normal
2005,Hunter Cut,Salinity,PSU,9/2/2005,6.178887141,Above Normal
2005,Hunter Cut,Salinity,PSU,9/3/2005,6.460710406,Above Normal
2005,Collinsville,Temperature,celsius,10/28/2005,16.81666667,Above Normal
2005,Hunter Cut,Salinity,PSU,7/1/2005,NA,Above Normal
2005,Hunter Cut,Salinity,PSU,7/2/2005,NA,Above Normal
2005,Hunter Cut,Salinity,PSU,7/7/2005,2.291682918,Above Normal
2005,Hunter Cut,Salinity,PSU,7/11/2005,2.143202146,Above Normal
2005,Hunter Cut,Salinity,PSU,7/12/2005,2.185304403,Above Normal
2005,Hunter Cut,Salinity,PSU,7/13/2005,2.149610862,Above Normal
2005,Hunter Cut,Salinity,PSU,7/19/2005,4.413630155,Above Normal
2005,Hunter Cut,Salinity,PSU,7/20/2005,4.5640332,Above Normal
2005,Hunter Cut,Salinity,PSU,7/27/2005,4.379301681,Above Normal
2005,Hunter Cut,Salinity,PSU,7/28/2005,4.584982608,Above Normal
2005,Hunter Cut,Salinity,PSU,7/29/2005,4.71083161,Above Normal
2005,Hunter Cut,Salinity,PSU,7/30/2005,4.72115206,Above Normal
2005,Hunter Cut,Salinity,PSU,7/31/2005,4.749257357,Above Normal
2005,Hunter Cut,Salinity,PSU,8/1/2005,4.770210275,Above Normal
2005,Hunter Cut,Salinity,PSU,8/2/2005,4.709732609,Above Normal
2005,Hunter Cut,Salinity,PSU,8/11/2005,5.464056379,Above Normal
2005,Hunter Cut,Salinity,PSU,8/12/2005,5.557516797,Above Normal
2005,Hunter Cut,Salinity,PSU,8/13/2005,5.896920973,Above Normal
2005,Hunter Cut,Salinity,PSU,8/14/2005,5.940972004,Above Normal
2005,Hunter Cut,Salinity,PSU,8/15/2005,5.99735403,Above Normal
2005,Hunter Cut,Salinity,PSU,8/16/2005,5.885865093,Above Normal
2005,Hunter Cut,Salinity,PSU,8/17/2005,5.891806765,Above Normal
2005,Hunter Cut,Salinity,PSU,9/29/2005,5.605314021,Above Normal
